Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
49,2021,Case Keenum (BUF),47,72,65.3,462,6.4,3,1,5,12,22,0,1,5,29.6,5.9,0.1%
74,2020,Case Keenum (BUF),5,10,50.0,46,4.6,0,0,0,0,0,0,0,2,1.8,0.9,0.1%
31,2019,Case Keenum (BUF),160,247,64.8,"1,707",6.9,11,5,15,9,12,1,3,10,108.4,10.8,0.1%
19,2018,Case Keenum (BUF),365,586,62.3,"3,890",6.6,18,15,34,26,93,2,2,16,215.0,13.4,0.1%
14,2017,Case Keenum (BUF),325,481,67.6,"3,547",7.4,22,7,22,40,160,1,1,15,238.1,15.9,0.1%
30,2016,Case Keenum (BUF),196,322,60.9,"2,201",6.8,9,11,23,20,51,1,1,10,111.0,11.1,0.1%
40,2015,Case Keenum (BUF),76,125,60.8,828,6.6,4,1,4,12,5,0,2,6,43.6,7.3,0.1%
45,2014,Case Keenum (BUF),45,77,58.4,435,5.6,2,2,3,10,35,0,1,2,22.9,11.5,0.1%
34,2013,Case Keenum (BUF),137,253,54.2,"1,760",7.0,9,6,19,14,72,1,2,8,103.6,13.0,0.1%
